,CampusID,InstitutionID,MedianFamilyIncome,DebtNonCompleter,PredominantDegree,State,FirstGen,IndPerc,LoanPerc,MDEarning10,Control,NetPrice
286,111966,1036500,22317.96848,12250.0,2,CA,0.2881355932,0.7676056337999999,0.7979,56900.0,2,9631.0
287,112075,2070500,58289.32921,11000.0,3,CA,0.3154929577,0.2963940193,0.6458,42500.0,2,24538.0
288,112084,1203100,31353.209110000003,6913.5,3,CA,0.4179331307,0.5632183908,0.8088,33900.0,2,24707.0
290,112172,116600,17771.6611,5005.0,2,CA,0.5582761998,0.3843115124,0.0277,28100.0,1,2300.0
292,112190,450200,9288.317522,5000.0,1,CA,0.5396124252000001,0.5648198541,0.0454,36300.0,1,4169.0
293,112251,116900,,,4,CA,,,,59400.0,2,
294,112260,117000,74351.57448,5875.0,3,CA,,,0.1061,66400.0,2,22223.0
295,112288,2497300,13521.224330000001,4750.0,1,CA,0.6196868009000001,0.693163752,0.5093,23300.0,3,18197.0
296,112367,2309500,14061.553869999998,,1,CA,0.4836065574,0.8432432431999999,0.0,33900.0,1,11900.0
297,112385,2063500,17491.32965,4500.0,2,CA,0.5500417014,0.8431434935,0.0508,27100.0,1,5535.0
298,112394,117700,35972.07849,5500.0,3,CA,0.3595505618,0.2983606557,0.5302,52700.0,3,25504.0
299,112446,729600,22957.98935,8951.0,1,CA,0.40359897170000003,0.7863247862999999,0.6544,43700.0,2,25406.0
301,112525,2482700,,,4,CA,,,,128800.0,2,
302,112561,770700,13354.475190000001,,2,CA,0.5603156708,0.5239463602000001,0.0,23700.0,1,4197.0
303,112570,2110200,29547.70277,9167.0,3,CA,0.3756906077,0.2660098522,0.6986,30600.0,2,25681.0
304,112686,119701,15115.19244,4000.0,2,CA,0.5622666667,0.4163482151,0.0183,30200.0,1,8113.0
305,112783,722900,13613.733680000001,1750.0,1,CA,0.6705539359,0.6352201258,0.6209,15700.0,3,14268.0
306,112826,119000,7484.3924400000005,3750.0,2,CA,0.5699831366,0.6031237485000001,0.0317,29700.0,1,10112.0
307,113096,753600,13613.733680000001,5023.0,2,CA,0.5367156208,0.44712562100000003,0.0553,27600.0,1,7566.0
308,113111,927200,19429.073940000002,,2,CA,0.5835962145,0.334401025,0.0,32000.0,1,10616.0
309,113193,119200,19626.05456,5500.0,2,CA,0.449,0.4195227766,0.0549,32000.0,1,8734.0
310,113218,2111300,8603.414513,,2,CA,0.6294148656,0.5091414944,0.0244,26700.0,1,1481.0
311,113236,119300,18200.46609,4750.0,1,CA,0.5637547477,0.365490516,0.0444,33500.0,1,7224.0
312,113333,448000,18226.05687,,2,CA,0.5149217221,0.345235822,0.0412,41900.0,1,3714.0
313,113397,3467300,12985.823190000001,3375.0,1,CA,0.5785674625,0.625,0.725,12500.0,3,15255.0
316,113573,118200,18848.71834,4500.0,2,CA,0.6418716257,0.4224647567,0.0399,30100.0,1,7604.0
317,113582,2298000,27413.1561,17740.0,3,CA,0.3131313131,0.5964912281,0.7929999999999999,32400.0,3,24521.0
318,113607,1072706,22412.463,9500.0,3,CA,0.5106051632999999,0.7821434898,0.8144,47000.0,3,23313.0
319,113634,119100,15075.208030000002,3500.0,1,CA,0.46439419509999996,0.4602908277,0.0105,38800.0,1,8719.0
320,113698,119600,59127.4384,11000.0,3,CA,0.3116883117,0.27704485489999997,0.8057,51700.0,2,32733.0
322,113856,2226000,16676.05943,4500.0,1,CA,0.7046946815,0.3376636767,0.0129,30400.0,1,7798.0
324,113980,119700,15115.19244,4000.0,2,CA,0.5622666667,0.4163482151,0.0169,30200.0,1,11083.0
325,114044,2091200,17626.728890000002,,1,CA,0.4888888889,0.494047619,0.725,14000.0,3,26010.0
326,114071,1265000,11616.285170000001,3540.0,1,CA,0.6142034549000001,0.6137931034,0.7993,14000.0,3,16640.0
327,114080,2221300,12349.979609999999,3750.0,1,CA,0.546728972,0.6264090177,0.8359,13800.0,3,15941.0
329,114123,903200,18502.349580000002,5500.0,1,CA,0.5252525253,0.7064777328,0.5712,33100.0,3,15091.0
330,114266,1245200,12995.9174,4500.0,2,CA,0.6297674419,0.476875,0.021,33300.0,1,8151.0
331,114354,1111200,46313.49553,5500.0,2,CA,0.3419296117,0.1598161168,0.5965,35400.0,3,37715.0
332,114390,1111202,46313.49553,5500.0,2,CA,0.3419296117,0.1598161168,0.6194,35400.0,3,36453.0
333,114415,1111203,46313.49553,5500.0,2,CA,0.3419296117,0.1598161168,0.7278,35400.0,3,34451.0
334,114433,859700,19717.35875,4750.0,2,CA,0.5387096774,0.387275242,0.2234,23000.0,1,10896.0
335,114460,725300,23908.65618,4303.0,1,CA,0.4633333333,0.5459610028,0.6584,23000.0,3,15824.0
339,114716,119900,19457.52369,5250.0,2,CA,0.5023148148,0.5106182161,0.0461,43800.0,1,5146.0
342,114789,130700,14066.281130000001,3500.0,2,CA,0.548234215,0.37860612670000005,0.1044,25900.0,1,4350.0
343,114813,125300,32684.02462,12187.0,3,CA,0.4516327788,0.6081780538,0.7464,38200.0,2,16138.0
345,114859,120100,17640.43823,4697.0,2,CA,0.5387283237,0.36844444439999996,0.0261,32100.0,1,4765.0
346,114895,1202700,13749.12579,4746.0,1,CA,0.6119402985,0.6276595745,0.5141,22700.0,3,16700.0
347,114938,120200,15952.9356,4828.0,2,CA,0.6199712643999999,0.502753304,0.0515,25200.0,1,6534.0
348,114947,2231900,24754.306959999998,,1,CA,,0.686440678,0.1906,38100.0,2,25224.0
349,115001,120300,13328.238870000001,,2,CA,0.5824338624000001,0.39773287329999996,0.0318,31200.0,1,3616.0
350,115010,2338500,19165.6503,3792.0,1,CA,0.4713584288,0.6906077348,0.9922,28300.0,3,17172.0
351,115083,120500,44037.97077,10500.0,3,CA,0.4983606557,0.9104046243,0.5601,65600.0,2,
352,115126,120600,14988.805080000002,4575.0,1,CA,0.5570599613,0.37131206520000004,0.0275,30400.0,1,9056.0
354,115296,120800,12798.17409,3123.5,2,CA,0.5736124177,0.441480675,0.0304,32500.0,1,1879.0
355,115357,2211000,14053.12431,,1,CA,,0.511627907,0.6207,10900.0,3,10098.0
356,115393,120900,22448.435690000002,4500.0,2,CA,0.6799395161,0.35588809369999996,0.0135,30500.0,1,8422.0
357,115409,117100,90449.75462,12268.0,3,CA,,,0.4366,67200.0,2,27468.0
358,115454,747700,11261.887429999999,10247.0,2,CA,0.5198915009,0.6968048946,0.922,33700.0,3,19718.0
359,115472,809300,11454.32166,10666.0,2,CA,0.5819397993,0.6204410517,0.9355,28200.0,3,19952.0
360,115490,2593200,15220.62705,10716.0,2,CA,0.5184115523,0.6432212029,0.9087,41600.0,3,19759.0
361,115515,723400,15592.36556,6227.5,2,CA,0.5398195875999999,0.6491689361,0.8786,35000.0,3,20955.0
362,115533,2187500,17788.47151,12002.5,2,CA,0.5413694722,0.6181613085000001,0.9351,38600.0,3,19582.0
363,115658,2285100,20641.87638,,1,CA,0.5476190476,0.8270676692,0.0,16600.0,3,11183.0
364,115728,118300,43284.57682,12000.0,3,CA,0.4547134935,0.4082278481,0.8062,47400.0,2,21516.0
366,115755,114900,30155.14096,8000.0,3,CA,0.3765536723,0.28187751,0.5468,34200.0,1,14159.0
367,115773,121200,17705.40555,11524.0,3,CA,0.6346555324,0.6330708661,0.8342,29500.0,2,15022.0
368,115861,121400,17422.797319999998,,2,CA,0.6363636364,0.3233210541,0.0,23300.0,1,2291.0
369,115931,2128300,15024.975190000001,4639.0,1,CA,0.5532994924,0.7648578811,0.4375,34200.0,3,24901.0
370,116226,2520300,33848.88396,9707.5,1,CA,,0.6901408451000001,0.4212,27200.0,3,
372,116439,2539500,19868.44546,5250.0,1,CA,0.42840713049999996,0.3331751305,0.0164,34200.0,1,10127.0
373,116466,732981,17679.94098,6334.0,2,CA,0.52367531,0.765962788,0.6274,38800.0,3,22553.0
374,116475,732985,17679.94098,6334.0,2,CA,0.52367531,0.765962788,0.8015,38800.0,3,23511.0
375,116484,732909,17679.94098,6334.0,2,CA,0.52367531,0.765962788,0.8422,38800.0,3,21800.0
376,116563,1202600,16135.503840000001,5744.5,1,CA,0.4669421488,0.6394557823,0.7333,17900.0,3,23907.0
378,116712,448400,26332.05689,8785.5,3,CA,0.4300518135,0.896713615,0.8531,44500.0,2,
380,117052,130800,21008.660969999997,3500.0,2,CA,0.5673294739,0.3049910873,0.0212,24400.0,1,3789.0
381,117104,2270600,38915.28607,7873.0,3,CA,0.37269372689999997,0.2566666667,0.5571,29000.0,2,15727.0
382,117113,2179947,16074.637319999998,5736.0,3,CA,0.4961274543,0.6795601062000001,0.722,37000.0,3,26279.0
383,117140,121600,39220.56454,14606.0,3,CA,0.49433828729999996,0.5513905683,0.6761,50200.0,2,19516.0
384,117168,2330500,44817.23484,9125.0,3,CA,0.2697674419,0.243697479,0.7212,38800.0,2,23557.0
385,117195,1290700,12738.02245,,2,CA,0.5101449275,0.5735475896,0.0,25200.0,1,4904.0
386,117238,1301000,12189.11031,4438.5,1,CA,0.4923076923,0.5612903226,0.5615,14900.0,3,13120.0
387,117247,126600,6049.262662,,2,CA,0.5632543585,0.6749106079,0.0104,27500.0,1,5956.0
388,117274,121700,13149.978290000001,,2,CA,0.5723542117,0.5662650602,0.0587,26000.0,1,8501.0
392,117627,121500,41769.505939999995,9000.0,3,CA,0.3554216867,0.1501886792,0.6521,40900.0,2,22506.0
393,117636,121800,34567.503639999995,6794.5,3,CA,0.3179972936,0.5516403402000001,0.6983,75400.0,2,
394,117645,121900,13097.950190000001,4500.0,1,CA,0.5594920635,0.4317127641,0.0745,27700.0,1,4573.0
396,117690,122400,15441.893740000001,3500.0,2,CA,0.5467814371,0.4586832837,0.0169,30800.0,1,8366.0
397,117706,122600,14495.62824,5559.0,2,CA,0.5290497738000001,0.40857726340000006,0.0605,31600.0,1,7525.0
398,117715,704700,9528.945987000001,2250.0,2,CA,0.5648064806,0.6202290076,0.0304,24900.0,1,4683.0
399,117724,122700,8725.529073,3500.0,1,CA,0.6047112899,0.6225561188000001,0.0379,26500.0,1,5653.0
400,117733,122800,14507.58474,4750.0,1,CA,0.5546343537,0.45066624369999997,0.0542,30200.0,1,6785.0
401,117751,122000,57361.0243,9500.0,3,CA,0.24584717609999998,0.21428571429999999,0.5149,38300.0,2,35258.0
402,117788,122300,9861.71717,4500.0,2,CA,0.5235602093999999,0.5644002211,0.0555,25600.0,1,5323.0
403,117803,616500,25102.692280000003,5250.0,2,CA,0.4642857143,0.9130434783,0.3605,87200.0,1,
404,117867,1255000,17086.18409,4744.0,2,CA,0.685891748,0.4231658001,0.0322,28300.0,1,8124.0
405,117894,1034000,11852.69782,3500.0,2,CA,0.5210191083,0.5223631509000001,0.0064,34000.0,1,8421.0
406,117928,2179943,16074.637319999998,5736.0,3,CA,0.4961274543,0.6795601062000001,0.7915,37000.0,3,27479.0
407,117946,1164900,78521.6095,11000.0,3,CA,0.1987798678,0.0910843373,0.4861,54100.0,2,36398.0
409,118116,1231600,9773.017018,,1,CA,0.5373134328,0.5596330275,0.0,15700.0,3,11107.0
411,118143,714200,16228.234080000002,,1,CA,0.6783216783,0.5628415300999999,0.036000000000000004,15700.0,3,6947.0
412,118161,1324000,23460.40931,,1,CA,0.4397590361,0.5,0.5567,19400.0,3,11004.0
413,118189,2546400,0.0,4328.0,1,CA,0.5220125785999999,0.7956521739,1.0,23000.0,3,19101.0
414,118198,1291200,20955.35051,3751.0,1,CA,0.46056210340000003,0.6784638554000001,0.6675,33000.0,3,10735.0
415,118259,2351900,10833.67777,3668.0,1,CA,0.6299625468,0.6154236428000001,0.5304,24500.0,3,19171.0
416,118277,2091700,20622.79204,4544.0,1,CA,0.49591964850000003,0.6717295443000001,0.4974,34400.0,3,20333.0
417,118286,2549000,19902.1828,4414.5,1,CA,0.5635074146,0.6130628402,0.3808,30800.0,3,18087.0
418,118347,117800,8773.898557999999,7000.0,2,CA,0.44649933950000004,0.6565445026,0.0941,31700.0,1,8868.0
419,118356,747600,12270.27312,3500.0,1,CA,0.584273183,0.5944103613,0.8237,14100.0,3,15718.0
420,118541,1047400,40381.79021,9000.0,2,CA,0.37115384619999997,0.0799347471,0.5753,36200.0,2,19721.0
421,118684,1167200,12638.01252,4750.0,2,CA,0.5530063290999999,0.5704488778,0.0514,24600.0,1,6470.0
422,118693,123600,55399.90854,9500.0,3,CA,0.3988095238,0.11081794199999999,0.6118,46400.0,2,22751.0
423,118718,123700,16058.30505,,2,CA,0.6352721451,0.3657260325,0.0,25700.0,1,3249.0
424,118772,126700,6956.567381,,2,CA,0.5614834092000001,0.6637534499000001,0.022000000000000002,31100.0,1,10174.0
425,118888,123800,32956.404669999996,12500.0,3,CA,0.2777777778,0.358778626,0.7308,39000.0,2,27423.0
426,118912,123900,19647.18871,3500.0,1,CA,0.49342105259999997,0.5037924152000001,0.0125,28100.0,1,3856.0
427,118921,2338700,10574.87858,3500.0,1,CA,0.5410798122,0.6593309859,0.7591,28900.0,3,16886.0
428,118930,2119100,13652.15137,4500.0,2,CA,0.5304264493999999,0.5777616279,0.0136,31600.0,1,7721.0
429,118958,720400,14592.91069,,1,CA,,0.4666666667,0.5063,16400.0,3,11212.0
430,118967,2539100,19462.79217,4750.0,1,CA,0.5621761658,0.5436456996,0.5925,32600.0,3,17749.0
431,118976,124000,15320.626880000002,,2,CA,0.6060718942000001,0.4800602988,0.0,27200.0,1,6909.0
433,119058,369110,79005.96646,5500.0,3,CA,0.1392156863,0.0669144981,0.6471,55100.0,2,
434,119067,124200,18089.82816,4780.0,2,CA,0.5174625802,0.4436383929,0.0262,32900.0,1,8353.0
435,119137,711500,17890.18786,4750.0,1,CA,0.48308848649999997,0.4232864927,0.0322,36200.0,1,3219.0
436,119164,124500,17939.149840000002,3500.0,2,CA,0.5776228733,0.3921214312,0.0165,33500.0,1,3936.0
437,119173,124300,37137.991519999996,9500.0,3,CA,0.4825396825,0.34785353539999997,0.862,50500.0,2,24547.0
438,119216,124600,16158.66898,,2,CA,0.55118411,0.5065174053,0.0,25500.0,1,6657.0
440,119270,2161800,30431.4715,,1,CA,0.3261758691,0.31127679399999997,0.4749,25700.0,3,36223.0
441,119331,124700,17895.05309,6356.0,2,CA,0.5531542056000001,0.48220973780000004,0.022000000000000002,35500.0,1,9273.0
442,119340,1102400,11285.85093,5185.5,1,CA,0.5321969697,0.7340569878000001,0.6221,31600.0,3,22349.0
443,119359,1110900,12080.414840000001,4750.0,1,CA,0.5435992579,0.6896887159999999,0.6971,28800.0,3,19258.0
444,119368,760600,3868.1127189999997,4629.5,1,CA,0.5639097744,0.6460554371,0.6623,23100.0,3,22464.0
445,119438,1206100,15199.54399,4750.0,1,CA,0.5506849315,0.6601941748,0.621,31100.0,3,21198.0
446,119456,1112300,11063.266000000001,4750.0,1,CA,0.54826546,0.7177754678,0.6507,25000.0,3,26612.0
447,119465,809000,10484.26084,4750.0,1,CA,0.5970915312,0.6909836065999999,0.762,26300.0,3,22513.0
448,119508,449400,7630.8559829999995,4750.0,1,CA,0.6173120729,0.6848528356,0.6596,22400.0,3,20474.0
449,119544,2518400,24213.90092,6095.0,1,CA,0.6341463414999999,0.6309012876,0.5176,44200.0,3,13906.0
450,119553,2542300,13787.81263,4350.0,1,CA,0.40264650280000003,0.7533073929999999,0.8139,29600.0,3,23613.0
451,119605,1146000,30908.64462,9375.0,3,CA,0.44801864799999996,0.8991497710999999,0.4574,56200.0,2,20776.0
452,119775,3043900,21586.240859999998,20250.0,3,CA,0.39007092200000004,0.39375,0.785,43400.0,3,34614.0
453,119845,713000,19278.81055,2070.5,1,CA,0.5388601036,0.5982905983,0.5134,18500.0,3,9338.0
454,119951,718700,6729.204913,4750.0,1,CA,0.6269841270000001,0.6878453039,0.713,16900.0,3,15800.0
455,120069,1287200,16387.47295,3239.0,1,CA,0.5680933852000001,0.6216216216,0.9648,20400.0,3,18844.0
456,120078,1170700,14214.339580000002,3246.5,1,CA,0.653304442,0.6013745704,0.9866,27000.0,3,17912.0
457,120087,2591600,18546.70851,3381.0,1,CA,0.5698529412,0.6710182768,1.0,23900.0,3,16900.0
458,120184,117900,40489.685489999996,12000.0,3,CA,0.3781624501,0.48837209299999995,0.6513,51000.0,2,26352.0
459,120254,124900,73862.92152999999,10000.0,3,CA,0.1557093426,0.0197044335,0.479,48500.0,2,26309.0
461,120290,448100,14865.566169999998,5500.0,2,CA,0.4418735892,0.4493351674,0.0166,39900.0,1,8840.0
462,120342,125000,18176.05695,4250.0,2,CA,0.5199069286,0.3069620253,0.0253,35500.0,1,9855.0
463,120403,125100,30872.77512,7250.0,3,CA,0.23660714289999998,0.19427402859999998,0.6293,46800.0,2,31168.0
464,120421,1284200,17420.62341,,2,CA,0.6441079035,0.5044746437,0.0,28800.0,1,3860.0
465,120537,125200,44044.2781,10250.0,3,CA,0.4704830054,0.36698717950000004,0.7552,35400.0,2,22912.0
466,120661,793000,20923.212819999997,4060.5,1,CA,0.5108303249,0.7044368601000001,0.5423,26400.0,3,24606.0
469,120768,125500,30865.31497,12500.0,3,CA,0.5,0.9146825397,0.8611,42900.0,2,
472,120865,125800,51864.95349,9834.0,3,CA,0.2544802867,0.1710816777,0.8692,45700.0,2,23886.0
473,120883,132900,50315.13432,14750.0,3,CA,0.3326516701,0.15221238939999998,0.6552,68200.0,2,27605.0
474,120953,125900,12927.77852,,1,CA,0.5884353741,0.5111662531000001,0.0,26000.0,1,7443.0
475,120971,126000,20551.25864,4000.0,2,CA,0.5668729177,0.42413855310000004,0.0146,31600.0,1,5592.0
477,121044,126100,17074.75448,4447.0,2,CA,0.575780228,0.2655924434,0.0155,32900.0,1,5883.0
478,121150,1014900,63852.7707,10264.0,3,CA,0.2185089974,0.16869424170000002,0.4407,59200.0,2,27540.0
479,121257,117200,72995.74414,7800.0,3,CA,0.17535545019999998,0.12444444439999999,0.3503,45100.0,2,29535.0
480,121275,2304300,17434.75383,11951.5,2,CA,0.4396551724,0.6413043478,0.4929,32200.0,3,35369.0
481,121309,126200,70914.7392,8625.0,3,CA,0.24602510460000002,0.106943336,0.6633,48300.0,2,24523.0
482,121345,117300,52148.88422,,3,CA,0.2595419847,,0.1438,51400.0,2,16019.0
483,121363,126800,17301.058390000002,,2,CA,0.6582984658,0.41244573079999997,0.0,25800.0,1,2311.0
484,121381,1162600,15354.7237,6866.0,3,CA,0.5755860953999999,0.6128491620000001,0.8762,27800.0,3,24884.0
485,121433,1298400,15529.32219,,1,CA,,0.7482517483,0.3182,12800.0,3,12748.0
486,121619,128400,20771.48081,4500.0,2,CA,0.6835966892,0.35123260920000005,0.009000000000000001,32400.0,1,2900.0
489,121691,132200,58812.488560000005,12500.0,3,CA,0.3514239656,0.3969428008,0.5288,51500.0,2,22412.0
490,121707,118500,10643.46069,4500.0,2,CA,0.5195712954,0.5843078084000001,0.09699999999999999,24800.0,1,5103.0
493,121886,126900,18151.4933,4500.0,2,CA,0.7084535168,0.3292997741,0.0119,31900.0,1,5243.0
494,121901,127000,16868.06932,3500.0,2,CA,0.554005168,0.4022536688,0.0256,29900.0,1,6300.0
495,121983,2179908,16074.637319999998,5736.0,3,CA,0.4961274543,0.6795601062000001,0.6855,37000.0,3,21060.0
496,121992,1294200,8988.028639,,1,CA,,0.8606741573000001,0.0,10100.0,3,4733.0
498,122180,123300,10748.73818,5500.0,2,CA,0.530347769,0.4957716702,0.0622,31800.0,1,6034.0
499,122205,891800,18310.05032,4500.0,1,CA,0.4169420246,0.49071686439999995,0.0241,33700.0,1,10144.0
500,122296,701200,33201.032139999996,18750.0,3,CA,0.3022071307,0.7347893916,0.8611,108000.0,2,
501,122339,127300,12116.28434,3500.0,2,CA,0.5826722338,0.5086679507999999,0.0637,26600.0,1,5430.0
502,122366,3010611,13186.93475,5945.5,2,CA,0.5336189234000001,0.7884835295,0.5521,25300.0,3,25864.0
503,122375,127500,17875.48689,3500.0,2,CA,0.5240693822,0.4168996583,0.0313,34400.0,1,6107.0
504,122384,1182000,17413.35625,3500.0,2,CA,0.4775072225,0.5531344284,0.0269,36000.0,1,6135.0
505,122409,115100,33124.34393,7499.0,3,CA,0.4001392596,0.2758270753,0.3874,47400.0,1,11901.0
506,122436,1039500,71771.15325,6300.0,3,CA,0.2326968974,0.1152099886,0.428,56900.0,2,30765.0
507,122454,394800,35459.07668,6500.0,3,CA,0.2471042471,0.3259259259,0.5627,27800.0,2,37809.0
509,122597,115400,29001.888989999996,10726.0,3,CA,0.4289949903,0.325819135,0.3977,47200.0,1,13718.0
511,122612,132500,59320.896179999996,20000.0,3,CA,0.2644894204,0.1964972234,0.525,60300.0,2,29525.0
513,122658,128000,14997.23463,4500.0,2,CA,0.572054899,0.45418271880000005,0.0654,29300.0,1,8111.0
514,122685,2120700,16349.12475,8750.0,2,CA,0.5942709911999999,0.6368563686,0.9665,26300.0,3,19329.0
515,122694,2120703,16349.12475,8750.0,2,CA,0.5942709911999999,0.6368563686,0.9674,26300.0,3,16521.0
516,122728,128100,43967.318719999996,10500.0,3,CA,0.36944444439999996,0.4072632944,0.8724,38600.0,2,18790.0
517,122746,128200,11266.27713,4761.0,2,CA,0.5771144279,0.5672727273,0.0352,28000.0,1,10424.0
518,122755,115500,32748.709960000004,8250.0,3,CA,0.43339233039999997,0.2946966653,0.3658,53700.0,1,17002.0
519,122791,118100,17998.88333,4500.0,1,CA,0.5170857511,0.4003075346,0.0088,37000.0,1,6102.0
520,122834,2577900,18194.535180000003,5500.0,2,CA,0.6428571429,0.5591836735,0.9729,22000.0,3,16406.0
521,122843,3072700,13793.3886,6334.0,3,CA,0.5468632842,0.7698790766,0.8909,29700.0,3,26021.0
522,122852,2578000,22405.76106,5783.0,1,CA,0.6473429952,0.519434629,0.96,26900.0,3,16442.0
523,122889,128500,21281.4279,5500.0,2,CA,0.4704696634,0.3807823129,0.1058,34300.0,1,10727.0
524,122931,132600,98886.79326,12000.0,3,CA,0.1712517194,0.1103810775,0.3943,67600.0,2,36133.0
525,122977,128600,17223.69123,4333.0,1,CA,0.5003041363,0.2577991087,0.0159,31700.0,1,4665.0
526,123013,128700,15682.1361,5000.0,1,CA,0.4853489611,0.5189687696,0.0252,34800.0,1,6938.0
528,123165,117400,78789.00036,8144.5,3,CA,,0.055555555599999994,0.3744,47800.0,2,26887.0
529,123208,719000,18680.40394,4750.0,1,CA,0.5274647887,0.6395048994,0.6484,39100.0,3,19035.0
530,123217,118600,17377.6887,2250.0,2,CA,0.5918264379,0.3973294839,0.0171,25700.0,1,1971.0
532,123299,128900,12783.90464,4982.5,2,CA,0.5166163142,0.5441545409,0.0576,25200.0,1,4586.0
533,123341,129000,15647.256780000002,6250.0,2,CA,0.4772420769,0.5488195861,0.0777,28100.0,1,7396.0
534,123350,2064300,11999.47362,,1,CA,0.6344086022,0.6540540541,0.0,10800.0,3,3391.0
535,123396,2188400,20708.5906,14782.0,1,CA,0.625,0.6888888889,0.6811,31800.0,3,18742.0
536,123448,177212,38293.95917,13000.0,4,CA,0.3692762186,0.46313065979999996,,38100.0,2,
537,123457,129100,36770.754539999994,9255.5,3,CA,0.39596469100000004,0.48018648020000004,0.948,33600.0,2,17943.0
538,123484,118700,14505.41084,6500.0,2,CA,0.485801217,0.5165675446,0.2122,26200.0,1,7296.0
539,123493,950900,10229.06003,6043.0,1,CA,0.5423387097,0.7078488372,0.5897,24400.0,1,2901.0
540,123509,771300,16163.560269999998,4500.0,2,CA,0.5177442878,0.5056306306,0.0118,38700.0,1,4741.0
541,123527,127200,14526.941,3500.0,2,CA,0.6186999529,0.46509274869999995,0.0008,26600.0,1,6171.0
542,123554,130200,77952.32334,14000.0,3,CA,0.2801227936,0.129403307,0.5434,58400.0,2,32104.0
543,123563,129200,13895.62923,4500.0,2,CA,0.4830691643,0.570682148,0.0414,33100.0,1,6522.0
544,123572,115600,46615.14043,9500.0,3,CA,0.3736083824,0.2522496372,0.4127,44400.0,1,17130.0
545,123581,2608900,18748.38726,3751.0,1,CA,0.4684684685,0.5209876543,0.9455,31000.0,3,27934.0
546,123633,2597300,8555.766804,,3,CA,0.3235294118,,0.1616,23900.0,2,
547,123642,2277400,22329.31096,9573.5,1,CA,0.588,0.6507936508,0.8272,33300.0,3,15422.0
548,123651,129300,49852.54359,9362.0,3,CA,0.3788368336,0.3098384728,0.7083,37700.0,2,20976.0
549,123679,807100,21103.543130000002,4582.0,1,CA,0.4780058651,0.5547550432,0.6913,36600.0,3,24818.0
550,123800,129400,18887.47494,3500.0,2,CA,0.5760233918,0.3534962089,0.0198,31200.0,1,4653.0
